,cid,latitude,longitude,shortname,sid,year
0,DE19,28.57225,99.82363888888888,Pedicularis-dolichoglossa,5.0,2018
1,DE25,28.593888888888888,99.84694444444445,Pedicularis-dolichoglossa,7.0,2018
2,DE532,30.012888888888888,101.86272222222222,Pedicularis-dolichoglossa,113.0,2019
0,28873,29.072499999999998,99.63222222222221,Pedicularis-dolichoglossa,1768,1998
1,29236,28.593888888888888,99.84694444444445,Pedicularis-dolichoglossa,2131,1998
