,cid,latitude,longitude,shortname,sid,year
0,DE83,30.158749999999998,100.56608333333332,Pedicularis-dolichocymba,20.0,2018
0,29181,28.573333333333334,99.81166666666667,Pedicularis-dolichocymba,2076,1998
